,UNI_TYP_left,UNI_MAJ_left,UNI_IMD,ORGID,ORGID_NUM,SCHNAME,ADDRESS,CITY,ZIP,SCH_TYPE,SCH_TYPE1,SCH_TYPE2,SCH_LEVEL,GRADE,CLASS,SDNUM,SDNAME,CTYNUM,FIPSNUM,CTYNAME,MAGNET,DATE_ENTRY,FED_SCHNUM,ALT_NAME,WEB_URL,YEAR,geometry,Unnamed: 0,School Name,Demographic Description,Ending Status,Four Year Percent,Four Year Total,Physical Line 1,Physical City,Physical State,Physical Zip,Consistent Attendance,index_right,SECSCHOOL,STATE,BLOCKGROUP,BLOCK,TRACT,MCD,SUBMCD,PLACE,UNI_MAJ_right,UNI_TYP_right,UNI_NAM,HIGH_NAME,MIDD_NAME,ELEM_NAME,POPULATION
316,01,0199,226,010199226000,10199226000.0,Simley ALP,2920 80TH ST E,INVER GROVE HEIGHTS,55076,PUBLIC,ALP,PUBLIC ALP,SCHOOL,9-12,42,199,Inver Grove Heights,19,37,Dakota,NO,6/13/2007,271503000538.0,,http://www.invergrove.k12.mn.us,SY2018-19,POINT (496216.8753000004 4964351.864600001),502,SIMLEY ALTERNATIVE PROGRAM,All Students,Graduate,66.67,15,2920 80th St E,Inver Grove Heights,MN,55076-3232,25.24,143620,,27,270370605071,270370605071019,27037060507,2703731076,,2731076,0199,01,Inver Grove Heights,SIMLEY,INVER GROVE HTS.,PINE BEND,194
171,01,0199,026,010199026000,10199026000.0,Simley High,2920 80TH ST E,INVER GROVE HEIGHTS,55076,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,199,Inver Grove Heights,19,37,Dakota,NO,4/13/2007,271503000767.0,,http://www.invergrove.k12.mn.us,SY2018-19,POINT (496259.9793999996 4964382.2795),498,SIMLEY SENIOR HIGH,All Students,Graduate,89.43,265,2920 80th St E,Inver Grove Heights,MN,55076-3232,80.0,143620,,27,270370605071,270370605071019,27037060507,2703731076,,2731076,0199,01,Inver Grove Heights,SIMLEY,INVER GROVE HTS.,HILLTOP,194
316,01,0199,226,010199226000,10199226000.0,Simley ALP,2920 80TH ST E,INVER GROVE HEIGHTS,55076,PUBLIC,ALP,PUBLIC ALP,SCHOOL,9-12,42,199,Inver Grove Heights,19,37,Dakota,NO,6/13/2007,271503000538.0,,http://www.invergrove.k12.mn.us,SY2018-19,POINT (496216.8753000004 4964351.864600001),502,SIMLEY ALTERNATIVE PROGRAM,All Students,Graduate,66.67,15,2920 80th St E,Inver Grove Heights,MN,55076-3232,25.24,143620,,27,270370605071,270370605071019,27037060507,2703731076,,2731076,0199,01,Inver Grove Heights,SIMLEY,INVER GROVE HTS.,HILLTOP,194
172,01,0833,024,010833024000,10833024000.0,Park High,8040 80TH ST S,COTTAGE GROVE,55016,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,833,South Washington County,82,163,Washington,NO,4/13/2007,273381001543.0,,http://www.sowashco.k12.mn.us,SY2018-19,POINT (504610.5925000003 4964640.9979),1488,PARK HIGH SCHOOL,All Students,Graduate,91.55,426,8040 80th St S,Cottage Grove,MN,55016-2097,85.88,145572,,27,271630712062,271630712062014,27163071206,2716313456,,2713456,0833,01,South Washington County,PARK,COTTAGE GROVE,CRESTVIEW,198
173,01,0110,310,010110310000,10110310000.0,Waconia High,1650 COMMUNITY DR,WACONIA,55387,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,110,Waconia,10,19,Carver,NO,4/13/2007,274146000358.0,,http://www.waconia.k12.mn.us,SY2018-19,POINT (435168.9988000002 4965040.0012),309,WACONIA HIGH SCHOOL,All Students,Graduate,98.49,265,1650 Community Dr,Waconia,MN,55387,93.77,97814,,27,270190903011,270190903011041,27019090301,2701967432,,2767432,0110,01,Waconia,WACONIA,WACONIA,BAYVIEW,193
173,01,0110,310,010110310000,10110310000.0,Waconia High,1650 COMMUNITY DR,WACONIA,55387,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,110,Waconia,10,19,Carver,NO,4/13/2007,274146000358.0,,http://www.waconia.k12.mn.us,SY2018-19,POINT (435168.9988000002 4965040.0012),309,WACONIA HIGH SCHOOL,All Students,Graduate,98.49,265,1650 Community Dr,Waconia,MN,55387,93.77,97814,,27,270190903011,270190903011041,27019090301,2701967432,,2767432,0110,01,Waconia,WACONIA,WACONIA,SOUTHVIEW,193
174,03,0001,382,030001382000,30001382000.0,Harrison Education Center,501 IRVING AVE N,MINNEAPOLIS,55405,PUBLIC,OTHER,SPECIAL EDUCATION,SCHOOL,9-12,50,1,Minneapolis,27,53,Hennepin,NO,6/29/2007,272124001915.0,,http://harrison.mpls.k12.mn.us,SY2018-19,POINT (476374.2664999999 4981056.0691),62,HARRISON EDUCATION CENTER,All Students,Graduate,9.09,11,501 Irving Ave N,Minneapolis,MN,55405,8.49,156694,,27,270531041002,270531041002015,27053104100,2705343000,,2743000,0001,03,Minneapolis,NORTH & SOUTHWEST,ANWATIN,BRYN MAWR,85
175,01,0012,167,010012167000,10012167000.0,Centennial ALC,4203 WOODLAND RD,CIRCLE PINES,55014,PUBLIC,ALC,PUBLIC ALC,SCHOOL,7-12,41,12,Centennial,2,3,Anoka,NO,6/20/2007,270810002753.0,,http://isd12.org,SY2018-19,POINT (487269.9199999999 4998422.6348),161,CENTENNIAL AREA LEARNING CENTER,All Students,Graduate,33.33,33,4203 Woodland Rd,Circle Pines,MN,55014-9999,93.18,176434,,27,270030509023,270030509023022,27003050902,2700311494,,2711494,0012,01,Centennial,CENTENNIAL,CENTENNIAL,GOLDEN LAKE,185
176,01,0625,230,010625230000,10625230000.0,Johnson High,1349 ARCADE ST,SAINT PAUL,55106,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,625,St. Paul,62,123,Ramsey,NO,4/13/2007,273384001603.0,,http://www.spps.org,SY2018-19,POINT (494666.9795000004 4980917.225299999),1181,JOHNSON SENIOR HIGH,All Students,Graduate,83.4,253,1349 Arcade St,Saint Paul,MN,55106-1899,81.7,144785,,27,271230310001,271230310001000,27123031000,2712358000,,2758000,0625,01,Saint Paul,WASHINGTON TECHNOLOGY,WASHINGTON TECHNOLOGY,AREA C,100
177,01,2180,020,012180020000,12180020000.0,MACCRAY High,711 WOLVERINE DR,CLARA CITY,56222,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,2180,M.A.C.C.R.A.Y.,12,23,Chippewa,NO,4/13/2007,270009100365.0,,http://www.maccray.k12.mn.us,SY2018-19,POINT (312711.8422999997 4980941.5021),1765,MACCRAY SENIOR HIGH,All Students,Graduate,86.36,44,711 Wolverine Dr,Clara City,MN,56222-0690,87.87,61194,,27,270239504002,270239504002011,27023950400,2702311548,,2711548,2180,01,M.A.C.C.R.A.Y.,MACCRAY,,EAST & WEST,153
178,01,0011,001,010011001000,10011001000.0,Anoka High,3939 N 7TH AVE,ANOKA,55303,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,11,Anoka-Hennepin,2,3,Anoka,NO,4/13/2007,270318000096.0,,http://www.anoka.k12.mn.us/ahs,SY2018-19,POINT (469902.7829999998 5007930.000600001),113,ANOKA HIGH SCHOOL,All Students,Graduate,91.84,515,3939 N 7th Ave,Anoka,MN,55303-1299,86.75,130395,,27,270030505053,270030505053013,27003050505,2700301720,,2701720,0011,01,Anoka-Hennepin,ANOKA,ANOKA MIDDLE SCHOOL FOR THE ARTS,LINCOLN,0
179,01,0881,020,010881020000,10881020000.0,Maple Lake High,200 HIGHWAY 55 E,MAPLE LAKE,55358,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,881,Maple Lake,86,171,Wright,NO,4/13/2007,271881000886.0,,http://www.maplelake.k12.mn.us,SY2018-19,POINT (421534.5623000003 5009369.0009),1568,MAPLE LAKE SECONDARY,All Students,Graduate,96.0,75,200 Highway 55 E,Maple Lake,MN,55358,93.04,127264,,27,271711007033,271711007033041,27171100703,2717140220,,2740220,0881,01,Maple Lake,MAPLE LAKE,,MAPLE LAKE,27
180,01,0011,094,010011094000,10011094000.0,Andover High,2115 ANDOVER BLVD NW,ANDOVER,55304,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,11,Anoka-Hennepin,2,3,Anoka,NO,4/13/2007,270318003170.0,,http://www.anoka.k12.mn.us/andoverhs,SY2018-19,POINT (474953.0018999996 5009567.4979),125,ANDOVER HIGH SCHOOL,All Students,Graduate,97.04,406,2115 Andover Blvd NW,Andover,MN,55304-3407,90.69,95107,,27,270030502201,270030502201017,27003050220,2700301486,,2701486,0011,01,Anoka-Hennepin,ANDOVER,OAK VIEW,ANDOVER,0
181,01,0831,114,010831114000,10831114000.0,Forest Lake High,6101 SCANDIA TR N,FOREST LAKE,55025,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,831,Forest Lake,82,163,Washington,NO,4/13/2007,271227000595.0,,http://www.forestlake.k12.mn.us,SY2018-19,POINT (501610.5232999995 5011619.8704),1476,FOREST LAKE AREA HIGH SCHOOL,All Students,Graduate,89.83,462,6101 Scandia Tr N,Forest Lake,MN,55025-2698,87.17,178737,,27,271630701063,271630701063028,27163070106,2716321770,,2721770,0831,01,Forest Lake,FOREST LAKE,FOREST LAKE,FOREST VIEW & FOREST LAKE,0
182,01,0876,003,010876003000,10876003000.0,Annandale High,855 HEMLOCK ST E,ANNANDALE,55302,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,876,Annandale,86,171,Wright,NO,4/13/2007,270315001825.0,,http://www.annandale.k12.mn.us,SY2018-19,POINT (413034.2207000004 5013151.001399999),1552,ANNANDALE SENIOR HIGH,All Students,Graduate,93.23,133,855 Hemlock St E,Annandale,MN,55302-0190,80.49,124395,,27,271711004004,271711004004001,27171100400,2717101684,,2701684,0876,01,Annandale,ANNANDALE,ANNANDALE,ANNANDALE,611
183,01,0882,020,010882020000,10882020000.0,Monticello High,5225 SCHOOL BLVD,MONTICELLO,55362,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,882,Monticello,86,171,Wright,NO,4/13/2007,272139001079.0,,http://www.monticello.k12.mn.us,SY2018-19,POINT (438968.8458000002 5015125.501700001),1572,MONTICELLO SENIOR HIGH,All Students,Graduate,95.19,291,5225 School Blvd,Monticello,MN,55362-2976,89.57,131959,,27,271711002043,271711002043010,27171100204,2717143774,,2743774,0882,01,Monticello,MONTICELLO,MONTICELLO,EASTVIEW & LITTLE MOUNTAIN,0
184,01,0728,500,010728500000,10728500000.0,Elk River High,900 SCHOOL ST,ELK RIVER,55330,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,728,Elk River,71,141,Sherburne,NO,4/13/2007,271137000518.0,,http://www.elkriver.k12.mn.us,SY2018-19,POINT (455387.8927999996 5017815.9376),1344,ELK RIVER SENIOR HIGH,All Students,Graduate,92.25,400,900 School St,Elk River,MN,55330-1397,89.6,134305,,27,271410305034,271410305034003,27141030503,2714118674,,2718674,0728,01,Elk River,ELK RIVER,VANDENBERG,LINCOLN,120
184,01,0728,500,010728500000,10728500000.0,Elk River High,900 SCHOOL ST,ELK RIVER,55330,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,728,Elk River,71,141,Sherburne,NO,4/13/2007,271137000518.0,,http://www.elkriver.k12.mn.us,SY2018-19,POINT (455387.8927999996 5017815.9376),1344,ELK RIVER SENIOR HIGH,All Students,Graduate,92.25,400,900 School St,Elk River,MN,55330-1397,89.6,134305,,27,271410305034,271410305034003,27141030503,2714118674,,2718674,0728,01,Elk River,ELK RIVER,VANDENBERG,MEADOWVALE,120
185,01,0318,350,010318350000,10318350000.0,Bigfork High,100 HUSKIE BLVD,BIGFORK,56628,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,318,Grand Rapids,31,61,Itasca,NO,4/13/2007,271317000934.0,,http://www.isd318.org,SY2018-19,POINT (451297.5016000001 5288309.000499999),765,BIGFORK SECONDARY,All Students,Graduate,95.0,20,100 Huskie Blvd,Bigfork,MN,56628-9998,98.77,230256,,27,270614801003,270614801003084,27061480100,2706105698,,2705698,0318,01,Grand Rapids,BIGFORK,,BIGFORK,2
186,01,0166,050,010166050000,10166050000.0,Cook County High,101 W 5TH ST,GRAND MARAIS,55604,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,166,Cook County,16,31,Cook,NO,4/13/2007,271311000656.0,,http://www.cookcountyschools.org,SY2018-19,POINT (699742.9867000002 5292668.738399999),400,COOK COUNTY SENIOR HIGH,All Students,Graduate,92.73,55,101 W 5th St,Grand Marais,MN,55604-1337,61.25,259489,,27,270314801003,270314801003483,27031480100,2703124992,,2724992,0166,01,Cook County,COOK COUNTY,COOK COUNTY,SAWTOOTH,1
187,01,0047,001,010047001000,10047001000.0,Sauk Rapids-Rice High,1835 OSAUKA RD NE,SAUK RAPIDS,56379,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,47,Sauk Rapids-Rice,5,9,Benton,NO,4/13/2007,273288001434.0,,http://www.isd47.org,SY2018-19,POINT (412177.8187999995 5051295.3891),233,SAUK RAPIDS-RICE SENIOR HIGH,All Students,Graduate,89.9,297,1835 Osauka Rd NE,Sauk Rapids,MN,56379,56.38,121101,,27,270090203001,270090203001027,27009020300,2700958684,,2758684,0047,01,Sauk Rapids-Rice,SAUK RAPIDS-RICE,SAUK RAPIDS-RICE,MISSISSIPPI HEIGHTS,16
504,50,6074,647,506074647000,506074647000.0,Central MN. ALC-Sauk Rapids,1833 OSAUKA RD NE,SAUK RAPIDS,56379,PUBLIC,MISCELLANEOUS COOP,PUBLIC ALC,SCHOOL,1-8,41,47,Sauk Rapids-Rice,5,9,Benton,NO,8/10/2010,270014302723.0,,http://www.isd47.org,SY2018-19,POINT (412177.8187999995 5051295.3891),2264,CENTRAL MN. ALC - SAUK RAPIDS,All Students,Graduate,44.44,18,1833 Osauka Rd NE,Sauk Rapids,MN,56379-4530,100.0,121101,,27,270090203001,270090203001027,27009020300,2700958684,,2758684,0047,01,Sauk Rapids-Rice,SAUK RAPIDS-RICE,SAUK RAPIDS-RICE,MISSISSIPPI HEIGHTS,16
188,01,2769,010,012769010000,12769010000.0,Morris Area High,201 S COLUMBIA AVE,MORRIS,56267,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,2769,Morris Area,75,149,Stevens,NO,4/13/2007,272154001102.0,,http://www.morris.k12.mn.us,SY2018-19,POINT (273766.1327 5051696.8588),1869,MORRIS AREA SECONDARY,All Students,Graduate,93.33,75,201 S Columbia Ave,Morris,MN,56267-1598,89.49,54565,,27,271494802002,271494802002015,27149480200,2714944242,,2744242,2769,01,Morris Area,MORRIS AREA,,MORRIS AREA,25
189,01,2888,003,012888003000,12888003000.0,CGB High,712 3RD ST,GRACEVILLE,56240,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,2888,Clinton-Graceville-Beardsley,6,11,Big Stone,NO,4/13/2007,270015000652.0,,http://clintongraceville.mn.schoolwebpages.com,SY2018-19,POINT (232056.2039999999 5051919.9989),1909,CLINTON-GRACEVILLE-BEARDSLEY SR.,All Students,Graduate,96.0,25,712 3rd St,Graceville,MN,56240-0398,83.09,52549,,27,270119502002,270119502002063,27011950200,2701124758,,2724758,2888,01,Clinton-Graceville-Beardsley,C-G-B,,C-G-B,10
190,01,0748,020,010748020000,10748020000.0,Sartell High,748 7TH ST N,SARTELL,56377,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,748,Sartell-St. Stephen,73,145,Stearns,NO,4/13/2007,273282001424.0,,http://www.sartell.k12.mn.us,SY2018-19,POINT (404975.6818000004 5053531.220100001),1396,SARTELL SENIOR HIGH,All Students,Graduate,98.19,277,748 7th St N,Sartell,MN,56377,86.24,129034,,27,271450101022,271450101022008,27145010102,2714558612,,2758612,0748,01,Sartell-St. Stephen,SARTELL,SARTELL,OAK RIDGE,0
190,01,0748,020,010748020000,10748020000.0,Sartell High,748 7TH ST N,SARTELL,56377,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,748,Sartell-St. Stephen,73,145,Stearns,NO,4/13/2007,273282001424.0,,http://www.sartell.k12.mn.us,SY2018-19,POINT (404975.6818000004 5053531.220100001),1396,SARTELL SENIOR HIGH,All Students,Graduate,98.19,277,748 7th St N,Sartell,MN,56377,86.24,129034,,27,271450101022,271450101022008,27145010102,2714558612,,2758612,0748,01,Sartell-St. Stephen,SARTELL,SARTELL,PINE MEADOW,0
191,01,0745,060,010745060000,10745060000.0,Albany High,30 FOREST AVE,ALBANY,56307,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,745,Albany,73,145,Stearns,NO,4/13/2007,270293000064.0,,http://www.albany.k12.mn.us,SY2018-19,POINT (378343.3442000002 5054290.999),1392,ALBANY AREA HIGH SCHOOL,All Students,Graduate,96.95,131,30 Forest Ave,Albany,MN,56307-0040,90.92,75480,,27,271450104022,271450104022068,27145010402,2714500622,,2700622,0745,01,Albany,ALBANY,ALBANY,ALBANY,41
192,01,2143,040,012143040000,12143040000.0,WEM High,500 E PAQUIN ST,WATERVILLE,56096,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,2143,Waterville-Elysian-Morristown,40,79,Le Sueur,NO,4/13/2007,270001301753.0,,http://www.wem.k12.mn.us,SY2018-19,POINT (455075.6619999995 4896166.683),1697,WATERVILLE-ELYSIAN-MORRISTOWN SR.,All Students,Graduate,88.24,51,500 E Paquin St,Waterville,MN,56096-1596,80.36,108389,,27,270799504004,270799504004018,27079950400,2707968584,,2768584,2143,01,Waterville-Elysian-Morristown,WEM,WEM,WATERVILLE & MORRISTOWN,0
193,01,2884,020,012884020000,12884020000.0,Red Rock Central High,100 6TH AVE E,LAMBERTON,56152,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,5-12,33,2884,Red Rock Central,64,127,Redwood,NO,4/13/2007,270013200820.0,,http://www.rrcnet.org,SY2018-19,POINT (319301.2796999998 4899553.000399999),1901,RED ROCK CENTRAL SECONDARY,All Students,Graduate,100.0,33,100 6th Ave E,Lamberton,MN,56152-0278,95.48,59499,,27,271277506001,271277506001124,27127750600,2712735288,,2735288,2884,01,Red Rock Central,RED ROCK CENTRAL,,RED ROCK CENTRAL,0
194,01,0085,001,010085001000,10085001000.0,Springfield High,12 S BURNS,SPRINGFIELD,56087,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,85,Springfield,8,15,Brown,NO,4/13/2007,273339001471.0,,http://www.springfield.mntm.org,SY2018-19,POINT (341698.5546000004 4900207.1559),265,SPRINGFIELD SECONDARY,All Students,Graduate,96.08,51,12 S Burns,Springfield,MN,56087,83.53,59711,,27,270159606002,270159606002035,27015960600,2701561816,,2761816,0085,01,Springfield,SPRINGFIELD,,SPRINGFIELD,0
195,01,2904,001,012904001000,12904001000.0,Tracy High,934 PINE ST,TRACY,56175,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,2904,Tracy Area,42,83,Lyon,NO,5/2009,270032604389.0,,http://www.tracy.k12.mn.us,SY2018-19,POINT (289867.4676000001 4900244.9977),1945,TRACY SECONDARY,All Students,Graduate,94.0,50,934 Pine St,Tracy,MN,56175,84.26,47878,,27,270833607001,270833607001043,27083360700,2708365308,,2765308,2904,01,Tracy Area,TRACY,,TRACY,0
196,01,2172,020,012172020000,12172020000.0,Kenyon-Wanamingo High,400 6TH ST,KENYON,55946,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,2172,Kenyon-Wanamingo,25,49,Goodhue,NO,4/13/2007,271710000793.0,,http://www.kenyonwanamingo.k12.mn.us,SY2018-19,POINT (500682.1575999996 4901667.9838),1749,KENYON-WANAMINGO SENIOR HIGH,All Students,Graduate,89.83,59,400 6th St,Kenyon,MN,55946-1199,79.8,142576,,27,270490807003,270490807003051,27049080700,2704932840,,2732840,2172,01,Kenyon-Wanamingo,KENYON-WANAMINGO,KENYON-WANAMINGO,KENYON-WANAMINGO,108
197,01,0656,080,010656080000,10656080000.0,Faribault High,330 9TH AVE SW,FARIBAULT,55021,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,656,Faribault,66,131,Rice,NO,4/13/2007,271176000558.0,,http://www.faribault.k12.mn.us,SY2018-19,POINT (477214.8443999998 4903736.002800001),1228,FARIBAULT SENIOR HIGH,All Students,Graduate,77.97,286,330 9th Ave SW,Faribault,MN,55021-5900,77.41,141891,,27,271310708003,271310708003000,27131070800,2713120546,,2720546,0656,01,Faribault,FARIBAULT,FARIBAULT,JEFFERSON,24
198,01,0507,020,010507020000,10507020000.0,Nicollet High,1 PINE ST,NICOLLET,56074,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,507,Nicollet,52,103,Nicollet,NO,4/13/2007,272358001161.0,,http://isd507.k12.mn.us,SY2018-19,POINT (405323.9347999999 4903810.4989),971,NICOLLET SENIOR HIGH SCHOOL,All Students,Graduate,95.65,23,1 Pine St,Nicollet,MN,56074-2075,92.35,101007,,27,271034802001,271034802001093,27103480200,2710346150,,2746150,0507,01,Nicollet,NICOLLET,NICOLLET,NICOLLET,33
199,01,2805,002,012805002000,12805002000.0,Zumbrota-Mazeppa High,705 MILL ST,ZUMBROTA,55992,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,2805,Zumbrota-Mazeppa,25,49,Goodhue,NO,4/13/2007,274573500209.0,,http://www.zmschools.us,SY2018-19,POINT (526072.3131999997 4904219.0286),1873,ZUMBROTA-MAZEPPA SENIOR HIGH,All Students,Graduate,94.05,84,705 Mill St,Zumbrota,MN,55992-0213,97.4,168141,,27,270490809003,270490809003078,27049080900,2704972328,,2772328,2805,01,Zumbrota-Mazeppa,ZUMBROTA-MAZEPPA,ZUMBROTA-MAZEPPA,ZUMBROTA-MAZEPPA,134
200,01,0084,020,010084020000,10084020000.0,Sleepy Eye High,400 4TH AVE SW,SLEEPY EYE,56085,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,84,Sleepy Eye,8,15,Brown,NO,4/13/2007,273321001451.0,,http://www.sleepyeyeschools.com,SY2018-19,POINT (362148.8683000002 4905815.848300001),261,SLEEPY EYE SEC.,All Students,Graduate,89.8,49,400 4th Ave SW,Sleepy Eye,MN,56085-1204,93.51,62729,,27,270159605004,270159605004024,27015960500,2701560844,,2760844,0084,01,Sleepy Eye,SLEEPY EYE,,SLEEPY EYE,0
201,01,0177,050,010177050000,10177050000.0,Windom High,1400 W 17TH ST,WINDOM,56101,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,177,Windom,17,33,Cottonwood,NO,4/13/2007,274278001815.0,,http://www.windom.k12.mn.us,SY2018-19,POINT (328745.6427999996 4860341.009500001),408,WINDOM SENIOR HIGH,All Students,Graduate,98.31,59,1400 W 17th St,Windom,MN,56101,48.83,34681,,27,270332703002,270332703002066,27033270300,2703370798,,2770798,0177,01,Windom,WINDOM,WINDOM,WINFAIR,0
202,01,0276,074,010276074000,10276074000.0,Minnetonka High,18301 HWY 7,MINNETONKA,55345,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,276,Minnetonka,27,53,Hennepin,NO,4/13/2007,271167000546.0,,https://www.minnetonkaschools.org,SY2018-19,POINT (459631.5954999998 4972985.4977),602,MINNETONKA SENIOR HIGH,All Students,Graduate,97.22,826,18301 Hwy 7,Minnetonka,MN,55345-4114,87.07,116529,,27,270530262072,270530262072000,27053026207,2705343252,,2743252,0276,01,Minnetonka,MINNETONKA,MINNETONKA EAST,DEEPHAVEN,823
202,01,0276,074,010276074000,10276074000.0,Minnetonka High,18301 HWY 7,MINNETONKA,55345,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,276,Minnetonka,27,53,Hennepin,NO,4/13/2007,271167000546.0,,https://www.minnetonkaschools.org,SY2018-19,POINT (459631.5954999998 4972985.4977),602,MINNETONKA SENIOR HIGH,All Students,Graduate,97.22,826,18301 Hwy 7,Minnetonka,MN,55345-4114,87.07,116529,,27,270530262072,270530262072000,27053026207,2705343252,,2743252,0276,01,Minnetonka,MINNETONKA,MINNETONKA WEST,CLEAR SPRINGS,823
203,03,0001,368,030001368000,30001368000.0,Washburn,201 W 49TH ST,MINNEAPOLIS,55419,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,1,Minneapolis,27,53,Hennepin,NO,4/13/2007,272124001055.0,,http://washburn.mpls.k12.mn.us,SY2018-19,POINT (477678.1851000004 4973357.000800001),50,WASHBURN SENIOR HIGH,All Students,Graduate,86.91,359,201 W 49th St,Minneapolis,MN,55419,79.94,153085,,27,270531115003,270531115003011,27053111500,2705343000,,2743000,0001,03,Minneapolis,WASHBURN,JUSTICE PAGE,BURROUGHS,0
204,03,0001,364,030001364000,30001364000.0,Southwest,3414 W 47TH ST,MINNEAPOLIS,55410,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,1,Minneapolis,27,53,Hennepin,NO,4/13/2007,272124001037.0,,http://southwest.mpls.k12.mn.us,SY2018-19,POINT (474370.4683999997 4973993.4979),46,SOUTHWEST SENIOR HIGH,All Students,Graduate,86.81,417,3414 W 47th St,Minneapolis,MN,55410,83.34333333,95271,,27,270531098004,270531098004005,27053109800,2705343000,,2743000,0001,03,Minneapolis,SOUTHWEST,ANTHONY & ANWATIN & LAKE HARRIET UPPER,LAKE HARRIET LOWER,24
576,03,0001,471,030001471000,30001471000.0,Southwest High School - SWS,3414 WEST 47TH ST,MINNEAPOLIS,55410,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,1,Minneapolis,27,53,Hennepin,NO,10/5/2016,272124004975.0,,http://southwest.mpls.k12.mn.us,SY2018-19,POINT (474370.4683999997 4973993.4979),95,SOUTHWEST HIGH SCHOOL - SWS,All Students,Graduate,100.0,31,3414 West 47th St,Minneapolis,MN,55408,75.0,95271,,27,270531098004,270531098004005,27053109800,2705343000,,2743000,0001,03,Minneapolis,SOUTHWEST,ANTHONY & ANWATIN & LAKE HARRIET UPPER,LAKE HARRIET LOWER,24
205,01,2902,300,012902300000,12902300000.0,RTR High,100 STRONG ST,TYLER,56178,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,2902,Russell-Tyler-Ruthton,41,81,Lincoln,NO,4/13/2007,270029403692.0,,http://www.rtrschools.org,SY2018-19,POINT (249960.9678999996 4907914.997400001),1937,RTR HIGH SCHOOL,All Students,Graduate,100.0,36,100 Strong St,Tyler,MN,56178,52.29,23361,,27,270812010022,270812010022018,27081201002,2708166046,,2766046,2902,01,Russell-Tyler-Ruthton,RTR,RTR,RTR,15
206,07,4183,010,074183010000,74183010000.0,Lionsgate Academy,5605 GREEN CIRCLE DRIVE,MINNETONKA,55343,PUBLIC,CHARTER,HIGH,SCHOOL,7-12,33,270,Hopkins,27,53,Hennepin,NO,7/17/2008,270031504325.0,,http://lionsgate.academy,SY2018-19,POINT (467820.9156999998 4972051.263699999),2193,LIONSGATE ACADEMY - MINNETONKA,All Students,Graduate,31.82,22,5605 Green Circle Drive,Minnetonka,MN,55343,82.84,118297,,27,270530261042,270530261042002,27053026104,2705343252,,2743252,0270,01,Hopkins,HOPKINS,WEST JR,GATEWOOD,0
