,/@Count,/@Count/#agg,/@Rows,/tri_facility/ASGN_AGENCY,/tri_facility/ASGN_FEDERAL_IND,/tri_facility/ASGN_PARTIAL_IND,/tri_facility/ASGN_PARTIAL_IND/#agg,/tri_facility/ASGN_PUBLIC_CONTACT,/tri_facility/ASGN_PUBLIC_CONTACT_EMAIL,/tri_facility/ASGN_PUBLIC_PHONE,/tri_facility/ASGN_PUBLIC_PHONE_EXT,/tri_facility/ASGN_PUBLIC_PHONE_EXT/#agg,/tri_facility/BIA_CODE,/tri_facility/CITY_NAME,/tri_facility/COUNTY_NAME,/tri_facility/FAC_CLOSED_IND,/tri_facility/FAC_CLOSED_IND/#agg,/tri_facility/FAC_LATITUDE,/tri_facility/FAC_LATITUDE/#agg,/tri_facility/FAC_LONGITUDE,/tri_facility/FAC_LONGITUDE/#agg,/tri_facility/FACILITY_NAME,/tri_facility/FRS_ID,/tri_facility/MAIL_CITY,/tri_facility/MAIL_COUNTRY,/tri_facility/MAIL_NAME,/tri_facility/MAIL_PROVINCE,/tri_facility/MAIL_STATE_ABBR,/tri_facility/MAIL_STREET_ADDRESS,/tri_facility/MAIL_ZIP_CODE,/tri_facility/PARENT_CO_DB_NUM,/tri_facility/PARENT_CO_NAME,/tri_facility/PREF_ACCURACY,/tri_facility/PREF_ACCURACY/#agg,/tri_facility/PREF_COLLECT_METH,/tri_facility/PREF_DESC_CATEGORY,/tri_facility/PREF_HORIZONTAL_DATUM,/tri_facility/PREF_LATITUDE,/tri_facility/PREF_LATITUDE/#agg,/tri_facility/PREF_LONGITUDE,/tri_facility/PREF_LONGITUDE/#agg,/tri_facility/PREF_QA_CODE,/tri_facility/PREF_QA_CODE/#agg,/tri_facility/PREF_SOURCE_SCALE,/tri_facility/REGION,/tri_facility/REGION/#agg,/tri_facility/STANDARDIZED_PARENT_COMPANY,/tri_facility/STATE_ABBR,/tri_facility/STATE_COUNTY_FIPS_CODE,/tri_facility/STATE_COUNTY_FIPS_CODE/#agg,/tri_facility/STREET_ADDRESS,/tri_facility/TRI_FACILITY_ID,/tri_facility/ZIP_CODE,/tri_facility/ZIP_CODE/#agg
968,1264,,0-100000,,C,0,0,STEPHANIE MARLOW,,5079433142,,,,ELMORE,FARIBAULT,0,0,433030,433030,940505,940505,ELMORE TRUCK ACCESSORIES INC.,,ELMORE,,ELMORE TRUCK ACCESSORIES INC.,,MN,PO BOX 382,56027,,,600,600,A2,PG,1,43.5045,43.5045,94.085833,94.085833,1000,1000,J,5,5,,MN,27043,27043,107 E WILLIS ST,56027LMRTR107EW,56027,56027
969,1264,,0-100000,,C,0,0,JAKE SWAGGERT,JAKE.SWAGGERT@CHSINC.COM,6513554775,,,,FAIRMONT,MARTIN,0,0,434008,434008,943018,943018,CHS FAIRMONT,,FAIRMONT,,CHS FAIRMONT,,MN,1833 130TH ST,56031,6147177,CHS INC,,,,,,,,,,,,,5,5,CHS INC,MN,27091,27091,1833 130TH ST,56031CHSLS18331,56031,56031
970,1264,,0-100000,,C,0,0,JEFFREY BOLEN,JJBOLEN@MMM.COM,5072352150,,,,FAIRMONT,MARTIN,0,0,433921,433921,942650,942650,3M CO-FAIRMONT,,FAIRMONT,,3M CO-FAIRMONT,,MN,710 N STATE ST,56031,6173082,3M CO,600,600,A2,PG,1,43.6558,43.6558,94.447167,94.447167,1000,1000,J,5,5,3M CO,MN,27091,27091,710 N STATE ST,56031MXXXX710NO,56031,56031
971,1264,,0-100000,,C,0,0,BILL ENNIS,,9014227600,,,,FAIRMONT,MARTIN,1,1,433937,433937,942726,942726,"PICTSWEET FROZEN FOODS, FAIRMONT PLANT",,FAIRMONT,,"PICTSWEET FROZEN FOODS, FAIRMONT PLANT",,MN,P.O. BOX 341,56031-0341,7933104,UNITED FOODS INC,500,500,UN,UN,1,43.660278,43.660278,94.457222,94.457222,1010,1010,U,5,5,,MN,27091,27091,440 E 9TH ST,56031NTDFD440E9,56031,56031
972,1264,,0-100000,,C,0,0,KEVIN SMITH,KSMITH@AWTXGLOBAL.COM,5072388734,,,,FAIRMONT,MARTIN,0,0,433940,433940,943018,943018,AVERY WEIGH-TRONIX LLC,,FAIRMONT,,AVERY WEIGH-TRONIX LLC,,MN,1000 ARMSTRONG DR,56031,,ILLINOIS TOOL WORKS INC,,,,,,,,,,,,,5,5,ILLINOIS TOOL WORKS INC,MN,27091,27091,1000 ARMSTRONG DR,56031WGHTR1000A,56031,56031
973,1264,,0-100000,,C,0,0,JOE TEUBNER,JOE.TEUBNER@GPREINC.COM,5072383600,,,,FAIRMONT,MARTIN,0,0,0,0,0,0,GREEN PLAINS FAIRMONT LLC,,FAIRMONT,,GREEN PLAINS FAIRMONT LLC,,MN,1125 BIXBY RD,56031,186380718,GREEN PLAINS RENEWABLE ENERGY INC,,,,,,,,,,,,,5,5,GREEN PLAINS RENEWABLE ENERGY INC,MN,27091,27091,1125 BIXBY RD,5603WBFFLL1125B,56031,56031
974,1264,,0-100000,,C,0,0,PATRICK BERGIN,PBERGIN@CEMSTONE.COM,6516864221,,,,FAIRMONT,MARTIN,0,0,,,,,CCM - FAIRMONT,,MENDOTA HEIGHTS,,CCM - FAIRMONT,,MN,"2025 CENTRE POINTE BLVD, STE 300",55120,,CEMSTONE CONCRETE MATERIALS,,,,,,,,,,,,,5,5,CEMSTONE CONCRETE MATERIALS,MN,27091,27091,828 E 4TH ST,5603WCCMFR828E4,56031,56031
975,1264,,0-100000,,C,0,0,FAWN KIBRIA,FKIBRIA@GCC.COM,9185604696,,,,FAIRMONT,MARTIN,0,0,,,,,GCC-FAIRMONT,,TULSA,,GCC-FAIRMONT,,OK,431 W 23RD ST,74107,809895894,GCC OF AMERICA,,,,,,,,,,,,,5,5,GCC OF AMERICA,MN,27091,27091,827 E 1ST ST,5603WFRMNT827E1,56031,56031
976,1264,,0-100000,,C,0,0,BEN STOVER,BEN.STOVER@GUARDIANNRG.COM,5072345012,,,,JANESVILLE,WASECA,0,0,,,,,GUARDIAN ENERGY LLC,,JANESVILLE,,GUARDIAN ENERGY LLC,,MN,4745 380TH AVE,56048,,,,,,,,,,,,,,,5,5,,MN,27161,27161,4745 380TH AVE,5604WGRDNN47453,56048,56048
977,1264,,0-100000,,C,0,0,MICHAEL CALLAHAN,MICHAEL.CALLAHAN@NA.CRH.COM,5075948374,,,,HENDERSON,SIBLEY,0,0,,,,,RIVERS EDGE READY MIX - BELLE PLAINE,,HENDERSON,,RIVERS EDGE READY MIX - BELLE PLAINE,,MN,22119 295TH AVE,56044,103942520,OLDCASTLE INC,,,,,,,,,,,,,5,5,OLDCASTLE INC,MN,27143,27143,22119 295TH AVE,5604WRVRSD22119,56044,56044
978,1264,,0-100000,,C,0,0,JIM LAMBERT,JIM.LAMBERT@POET.COM,5077265201,,,,LAKE CRYSTAL,BLUE EARTH,0,0,,,,,POET BIOREFINING LAKE CRYSTAL,,LAKE CRYSTAL,,POET BIOREFINING LAKE CRYSTAL,,MN,19200 499TH AVE,56055,,POET BIOREFINING LLC,,,,,,,,,,,,,5,5,POET BIOREFINING LLC,MN,27013,27013,19200 499TH AVE,56055NRTHS19249,56055,56055
979,1264,,0-100000,,C,0,0,MARK HAGELBERGER,MARKVP@FRONTIERNET.NET,5073572282,,,,LE CENTER,LE SUEUR,0,0,442253,442253,934417,934417,FIBERGLAS FABRICATORS INC,,LE CENTER,,FIBERGLAS FABRICATORS INC,,MN,315 W INDUSTRIAL ST,56057,,,,,,,,,,,,,,,5,5,,MN,27079,27079,315 W INDUSTRIAL ST,56057FBRGL315WI,56057,56057
980,1264,,0-100000,,C,0,0,WARREN SKISTAD,,5073576821,,,,LE CENTER,LE SUEUR,0,0,442312,442312,934303,934303,WINCO INC,,LE CENTER,,WINCO INC,,MN,225 S CORDOVA AVE,56057-1805,,DYNA TECHNOLOGY INC,150,150,UN,UN,1,44.386667,44.386667,93.7175,93.7175,1010,1010,U,5,5,,MN,27079,27079,225 S CORDOVA AVE,56057WNCNC225SC,560571805,560571805
981,1264,,0-100000,,C,0,0,ALANNA LEE,ALANNA.LEE@CAMBRIAUSA.COM,5076655003,,,,LE SUEUR,LE SUEUR,0,0,442935,442935,935202,935202,CAMBRIA PLANT,,LE SUEUR,,CAMBRIA PLANT,,MN,31496 CAMBRIA AVE,56058,,CAMBRIA CO LLC,,,,,,,,,,,,,5,5,CAMBRIA CO LLC,MN,27079,27079,31496 CAMBRIA AVE,56058CMBRX31496,56058,56058
982,1264,,0-100000,,C,0,0,BERNARD J. WENZEL,,9529170462,,,,LE SUEUR,LE SUEUR,0,0,442831,442831,935417,935417,ADC TELECOMMUNICATIONS INC,,MINNEAPOLIS,,ADC TELECOMMUNICATIONS INC.,,MN,P.O. BOX 1101MS 54,55440,6249312,ADC TELECOMMUNICATIONS INC,,,,,,,,,,,,,5,5,,MN,27079,27079,1100 N 4TH ST,56058DCTLC1100N,56058,56058
983,1264,,0-100000,,C,0,0,MICHAEL MOORE,MICHAEL.X.MOORE@EFFEM.COM,6158074379,,,,LE SUEUR,LE SUEUR,0,0,442904,442904,935343,935343,MARS PETCARE US INC,,LE SUEUR,,MARS PETCARE US INC,,MN,1800 MARS LANE,56058-0127,3250685,MARS INC,11000,11000,UN,UN,1,44.483889,44.483889,93.881944,93.881944,1000,1000,U,5,5,,MN,27079,27079,1800 MARS LANE,56058HBBRD1800H,560580127,560580127
984,1264,,0-100000,,C,0,0,PEGGY DORTCH,PEGGY.DORTCH@AGROPUR.COM,2083248806,42993,42993,,LE SUEUR,LE SUEUR,0,0,442800,442800,935500,935500,LE SUEUR CHEESE CO,,LE SUEUR,,LE SUEUR CHEESE CO,,MN,719 N MAIN ST,56058,6139430,AGROPUR INC,150,150,UN,UN,1,44.466667,44.466667,93.916667,93.916667,1010,1010,U,5,5,AGROPUR INC,MN,27079,27079,719 N MAIN ST,56058LSRCH719NO,56058,56058
985,1264,,0-100000,,C,0,0,STEVE JENSEN,SRJENSEN@LESUEURINC.COM,5076656204,,,,LE SUEUR,LE SUEUR,0,0,442858,442858,935552,935552,LE SUEUR INC,,LE SUEUR,,LE SUEUR INC,,MN,PO BOX 149,56058,,,600,600,UN,UN,1,44.482778,44.482778,93.931111,93.931111,1010,1010,U,5,5,,MN,27079,27079,1409 VINE ST,56058LSRNC1409V,56058,56058
986,1264,,0-100000,,C,0,0,BOB STEVENSON,,6124932738,,,,NICOLLET,NICOLLET,0,0,441600,441600,941100,941100,"NICOLLET FOODS, DAVISCO DIV",,NICOLLET,,"NICOLLET FOODS, DAVISCO DIV",,MN,734 6TH ST,56058,602462368,DAVISCO FOODS INTERNATIONAL INC,11000,11000,Z1,UN,1,44.4571,44.4571,93.8297,93.8297,0,0,U,5,5,,MN,27103,27103,734 6TH ST,56058NCLLT7346T,56058,56058
987,1264,,0-100000,,C,0,0,CONNIE LEVINE,CONNIE.LEVINE@BIMEDAUS.COM,5076653316,,,,LE SUEUR,LE SUEUR,0,0,0,0,0,0,BIMEDA INC,,LE SUEUR,,BIMEDA INC,,MN,291 FOREST PRAIRIE ROAD,56058,,CROSSVET PHARM GROUP LTD,,,,,,,,,,,,,5,5,CROSSVET PHARM GROUP LTD,MN,27079,27079,291 FOREST PRAIRIE ROAD,5605WBMDNC291FR,56058,56058
988,1264,,0-100000,,C,0,0,KALA PULCZINSKI,KPULCZINSKI@DOORENGINEERING.COM,5079316910,,,,KASOTA,LE SUEUR,0,0,0,0,0,0,DOOR ENGINEERING and MANUFACTURING CO,,KASOTA,,DOOR ENGINEERING and MANUFACTURING CO,,MN,400 W CHERRY ST,56050,,,,,,,,,,,,,,,5,5,,MN,27079,27079,400 W CHERRY ST,5605WDRNGN4CHER,56050,56050
989,1264,,0-100000,,C,0,0,TIM WESTON,TWESTON@TBEI.COM,5077264357,,,,LAKE CRYSTAL,BLUE EARTH,0,0,,,,,TBEI-LAKE CRYSTAL,,LAKE CRYSTAL,,TBEI-LAKE CRYSTAL,,MN,52182 EMBER RD,56055,,,,,,,,,,,,,,,5,5,,MN,27013,27013,52182 EMBER RD,5605WTBLKC52182,56055,56055
990,1264,,0-100000,,C,0,0,JERRY ZASKE,JZASKE@SENECAFOODS.COM,5073648210,,,,MONTGOMERY,LE SUEUR,0,0,442543,442543,933356,933356,SENECA FOODS CORP,,MONTGOMERY,,SENECA FOODS CORP,,MN,600 5TH ST SE,56069,2207322,SENECA FOODS CORP,11000,11000,UN,UN,1,44.428611,44.428611,93.565556,93.565556,1000,1000,U,5,5,SENECA FOODS CORP,MN,27079,27079,600 5TH ST SE,56069PLLSB5THST,56069,56069
991,1264,,0-100000,,C,0,0,SANDY BASTYR,SBASTYR@MII.COM,5073648332,,,,MONTGOMERY,LE SUEUR,0,0,0,0,0,0,USP STRUCTURAL CONNECTORS,,MONTGOMERY,,USP STRUCTURAL CONNECTORS,,MN,703 ROGERS DR,56069,849995725,MITEK INDUSTRIES INC,,,,,,,,,,,,,5,5,MITEK INDUSTRIES INC,MN,27079,27079,703 ROGERS DR.,5606WSPSTR73RGE,56069,56069
992,1264,,0-100000,,C,0,0,STEVE THORESEN,STEVE.THORESEN@CHARTINDUSTRIES.COM,9527588421,,,,NEW PRAGUE,SCOTT,0,0,443304,443304,933459,933459,CHART INC,,NEW PRAGUE,,CHART INC,,MN,407 7TH ST NW,56071,102279817,CHART INDUSTRIES INC,500,500,I1,UN,1,44.5487,44.5487,93.5731,93.5731,1000,1000,J,5,5,CHART INDUSTRIES INC,MN,27139,27139,407 7TH ST NW,56071MNNST4077T,56071,56071
993,1264,,0-100000,,C,0,0,RICHARD WUTTKE,,5073542191,,,,NEW PRAGUE,SCOTT,0,0,443230,443230,933730,933730,ASSOCIATED MILK PRODUCERS INC NEW PRAGUE,,NEW PRAGUE,,ASSOCIATED MILK PRODUCERS INC NEW PRAGUE,,MN,302 2ND ST NW,56071,47247754,ASSOCIATED MILK PRODUCERS INC,150,150,A1,PG,1,44.5461,44.5461,93.577839,93.577839,1000,1000,J,5,5,,MN,27139,27139,302 2ND ST NW,56071SSCTD3022N,56071,56071
994,1264,,0-100000,,C,0,0,SUSAN HAAS,SUSAN_HAAS@CARGILL.COM,8002274455,,,,NEW RICHLAND,WASECA,0,0,435322,435322,933114,933114,CARGILL FEED and NUTRITION NEW RICHLAND,,NEW RICHLAND,,CARGILL FEED and NUTRITION NEW RICHLAND,,MN,21295 HWY 13,56072,6249189,CARGILL INC,,,,,,,,,,,,,5,5,CARGILL INC,MN,27161,27161,21295 HWY 13,56072CRGLL21295,56072,56072
995,1264,,0-100000,,C,0,0,SUSAN DAVISON,SUSAN.DAVISON@KRAFTFOODS.COM,8476466034,,,,NEW ULM,BROWN,0,0,441701,441701,942555,942555,KRAFT HEINZ CO-NEW ULM FACILITY,,NEW ULM,,KRAFT HEINZ CO-NEW ULM FACILITY,,MN,2525 S BRIDGE ST,56073,,,150,150,UN,UN,1,44.283611,44.283611,94.431944,94.431944,1010,1010,U,5,5,THE KRAFT HEINZ CO,MN,27015,27015,2525 S BRIDGE ST,56073KRFTG2525S,56073,56073
996,1264,,0-100000,,C,0,0,DENIS M. MILING,DMMILING2@MMM.COM,5073590191,,,,NEW ULM,BROWN,0,0,441951,441951,942819,942819,3M CO - NEW ULM,,NEW ULM,,3M CO - NEW ULM,,MN,1700 N MINNESOTA ST,56073,6173082,3M CO,150,150,UN,UN,1,44.330833,44.330833,94.471944,94.471944,1010,1010,U,5,5,3M CO,MN,27015,27015,1700 N MINNESOTA ST,56073MCMPN1700N,56073,56073
997,1264,,0-100000,,C,0,0,GARY DOMEIER,GARY.DOMEIER@CI.NEW-ULM.MN.US,5073598240,,,,NEW ULM,BROWN,0,0,441856,441856,942728,942728,NEW ULM PUBLIC UTILITIES POWER PLANT,,NEW ULM,,NEW ULM PUBLIC UTILITIES POWER PLANT,,MN,310 N FIRST ST,56073,,,,,,,,,,,,,,,5,5,,MN,27015,27015,310 N FIRST ST,56073NWLMP310FI,56073,56073
998,1264,,0-100000,,C,0,0,BUTCH STARK,,5077236211,,,,NEW ULM,BROWN,1,1,442038,442038,942923,942923,COLEMAN POWERMATE COMPRESSORS,,NEW ULM,,COLEMAN POWERMATE COMPRESSORS,,MN,P.O. BOX 247,56073-0247,606461432,COLEMAN CO INC,150,150,A1,PG,1,44.34383,44.34383,94.48971,94.48971,1000,1000,J,5,5,,MN,27015,27015,2137 N BROADWAY,56073SNBRN2137N,560730247,560730247
999,1264,,0-100000,,C,0,0,TIM CHRISTENSEN,CHRISTENSENT@AMPI.COM,5072334623,,,,NEW ULM,BROWN,0,0,441852,441852,942427,942427,ASSOCIATED MILK PRODUCERS INC,,NEW ULM,,ASSOCIATED MILK PRODUCERS INC,,MN,PO BOX 98,56073,43225507,ASSOCIATED MILK PRODUCERS INC,600,600,A2,PG,1,44.3146,44.3146,94.455722,94.455722,1000,1000,J,5,5,ASSOCIATED MILK PRODUCERS INC,MN,27015,27015,312 CENTER ST,56073SSCTD312CE,56073,56073
1000,1264,,0-100000,,C,0,0,US COMPLIANCE,,9522523000,,,,NICOLLET,NICOLLET,0,0,441100,441100,941600,941600,HEWITT MACHINE and MANUFACTURING INC.,,NICOLLET,,HEWITT MACHINE and MANUFACTURING INC.,,MN,709 HWY 14,56074,,,11000,11000,UN,UN,1,44.266667,44.266667,94.183333,94.183333,1000,1000,U,5,5,,MN,27103,27103,709 HWY 14,56074HWTTM709HW,56074,56074
1001,1264,,0-100000,,C,0,0,PAUL LUTHER,,3147684630,,,,OAKLAND,FREEBORN,0,0,0,0,0,0,LAND O'LAKES FARMLAND FEED,,OAKLAND,,LAND O'LAKES FARMLAND FEED,,MN,MAIN ST,56076,6253835,LAND O'LAKES INC,,,,UN,,,,,,,,,5,5,,MN,27047,27047,MAIN ST,56076LNDLKMAINS,56076,56076
1002,1264,,0-100000,,C,0,0,DAVID LUCAS,DAVID.LUCAS@SCOTTEQUIPMENT.COM,9527580445,,,,NEW PRAGUE,SCOTT,0,0,,,,,SCOTT EQUIPMENT CO,,NEW PRAGUE,,SCOTT EQUIPMENT CO,,MN,605 4TH AVE NW,56071,,,,,,,,,,,,,,,5,5,,MN,27139,27139,605 4TH AVE NW,5607WSCTTQ654TH,56071,56071
1003,1264,,0-100000,,C,0,0,BRAD MOHLENBROCK,,5073753292,,,,SAINT JAMES,WATONWAN,0,0,435830,435830,943645,943645,OLSON INDUSTRIES INC,,SAINT JAMES,,OLSON INDUSTRIES INC,,MN,255 15TH ST S,56081,,,99999,99999,UN,UN,U,43.975,43.975,94.6125,94.6125,0,0,U,5,5,,MN,27165,27165,255 15TH ST S,56081LSNND25515,56081,56081
1004,1264,,0-100000,,C,0,0,GRANT M. LILLEVOLD,,5073753211,,,,SAINT JAMES,WATONWAN,0,0,435858,435858,943742,943742,S-T IND INC,,SAINT JAMES,,S-T IND INC,,MN,301 ARMSTRONG BLVD N,56081-0517,,,150,150,UN,UN,1,43.982778,43.982778,94.628333,94.628333,1010,1010,U,5,5,,MN,27165,27165,301 ARMSTRONG BLVD N,56081STNDS301AR,560810517,560810517
1005,1264,,0-100000,,C,0,0,PETER GILBERT,,5073753124,,,,SAINT JAMES,WATONWAN,0,0,435800,435800,943800,943800,CONAGRA REFRIGERATED FOODS,,SAINT JAMES,,CONAGRA REFRIGERATED FOODS,,MN,820 ELEVENTH ST N,56081,108292624,CONAGRA REFRIGERATED FOODS,11000,11000,Z1,UN,1,43.9927,43.9927,94.611,94.611,0,0,U,5,5,,MN,27165,27165,820 ELEVENTH ST N,56081SWFTC82011,56081,56081
1006,1264,,0-100000,,C,0,0,KIM GOLDSCHMIDT,KGOLDSCHMIDT@WESTINAUTOMOTIVE.COM,5073753559,,,,SAINT JAMES,WATONWAN,0,0,435846,435846,943642,943642,WESTIN AUTOMOTIVE PRODUCTS INC,,SAINT JAMES,,WESTIN AUTOMOTIVE PRODUCTS INC,,MN,240 S 15TH ST ATTN: LONNIE STRESEMANN / OPS. MGR.,56081,,,11000,11000,UN,UN,1,43.979444,43.979444,94.611667,94.611667,1000,1000,U,5,5,,MN,27165,27165,240 S 15TH ST,56081WSTNN240S1,56081,56081
1007,1264,,0-100000,,C,0,0,ERIC RAVERTY,ERIC.RAVERTY@CREATIONTECH.COM,5079341406,7240,7240,,SAINT PETER,NICOLLET,0,0,,,,,CREATION TECHNOLOGIES ST PETER,,SAINT PETER,,CREATION TECHNOLOGIES ST PETER,,MN,2004 N SUNRISE DR,56082,248570236,CREATION TECHNOLOGIES INTERNATIONAL INC,,,,,,,,,,,,,5,5,CREATION TECHNOLOGIES INTERNATIONAL INC,MN,27103,27103,2004 N SUNRISE DR,56082CRTNT24NSU,56082,56082
1008,1264,,0-100000,,C,0,0,JAMES IRWIN,JAMES@ALUMACRAFT.COM,5079311050,,,,SAINT PETER,NICOLLET,0,0,442026,442026,935719,935719,ALUMACRAFT BOAT CO,,SAINT PETER,,ALUMACRAFT BOAT CO,,MN,315 W ST JULIEN ST,56082,,,150,150,UN,UN,1,44.340556,44.340556,93.955278,93.955278,1010,1010,U,5,5,,MN,27103,27103,315 W ST JULIEN ST,56082LMCRF315WS,56082,56082
1009,1264,,0-100000,,C,0,0,TODD W. KING,TODDK@EIMICRO.COM,5073455786,,,,SAINT PETER,NICOLLET,0,0,,,,,EI MICROCIRCUITS,,MANKATO,,EI MICROCIRCUITS,,MN,1651 POHL RD,56001,,EI MICROCIRCUITS,,,,,,,,,,,,,5,5,EI MICROCIRCUITS,MN,27103,27103,2011 KLEIN ST,56082MCRCR211KL,56082,56082
1010,1264,,0-100000,,C,0,0,MICHAEL F. REED,,7635745174,,,,SAINT PETER,NICOLLET,0,0,442026,442026,945733,945733,ONAN POWER ELECTRONICS,,SAINT PETER,,ONAN POWER ELECTRONICS,,MN,922 N SWIFT ST,56082,6415160,CUMMINS ENGINE CO INC,150,150,A1,PG,1,44.336642,44.336642,93.957895,93.957895,1000,1000,J,5,5,,MN,27103,27103,922 N SWIFT ST,56082NNPWR922NO,56082,56082
1011,1264,,0-100000,,C,0,0,JERRY JOHNSON,,6124751424,,,,SAINT PETER,NICOLLET,0,0,441943,441943,925713,925713,DAVISCO ST PETER DIV,,SAINT PETER,,DAVISCO ST PETER DIV,,MN,119 W BROADWAY,56082,602462368,DAVISCO FOODS INTERNATIONAL INC,150,150,A1,PG,1,44.325383,44.325383,93.954177,93.954177,1000,1000,J,5,5,,MN,27103,27103,119 W BROADWAY,56082STPTR119WB,56082,56082
1012,1264,,0-100000,,C,0,0,RICK HUGHES,,5079341406,,,,SAINT PETER,NICOLLET,1,1,442030,442030,935726,935726,CREATION TECHNOLOGIES ST PETER,,SAINT PETER,UNITED STATES,,,MN,430 RITT ST,56082,248570236,CREATION TECHNOLOGIES OAK CREEK WI,,,,,,,,,,,,,5,5,,MN,27103,27103,430 RITT ST,56082TYTRN430RI,56082,56082
1013,1264,,0-100000,,C,0,0,,,,,,,SLEEPY EYE,BROWN,0,0,441741,441741,944415,944415,DEL MONTE FOODS PLANT #114,,SLEEPY EYE,,DEL MONTE FOODS PLANT #114,,MN,P.O. BOX 407,56085-0407,609305040,DEL MONTE FOODS CO,11000,11000,UN,UN,1,44.294722,44.294722,94.7375,94.7375,1000,1000,U,5,5,,MN,27015,27015,RTE 14 W CITY LIMITS,56085DLMNTRT14W,560850407,560850407
1014,1264,,0-100000,,C,0,0,JOE BRUGGEMAN,,5077948035,,,,SLEEPY EYE,BROWN,0,0,441744,441744,944336,944336,ADVERTISING UNLIMITED,,SLEEPY EYE,,ADVERTISING UNLIMITED,,MN,P.O. BOX 8000,56085,5357835,R L POLK,11000,11000,UN,UN,1,44.295556,44.295556,94.726667,94.726667,1000,1000,U,5,5,,MN,27015,27015,1000 HWY 4 S,56085DVRTS1000H,56085,56085
1015,1264,,0-100000,,C,0,0,BRIAN ANDERSON,,5077947971,,,,SLEEPY EYE,BROWN,0,0,441750,441750,944330,944330,ANDERSON CUSTOM PROCESSING INC,,SLEEPY EYE,,ANDERSON CUSTOM PROCESSING INC,,MN,301 MAIN ST W,56085,,,11000,11000,UN,UN,1,44.297222,44.297222,94.725,94.725,1000,1000,U,5,5,,MN,27015,27015,301 MAIN ST W,56085NDRSN310MA,56085,56085
1016,1264,,0-100000,,C,0,0,JASON WINNER,ENVIRONMENTAL@BRICK.COM,8173324101,,,,SPRINGFIELD,BROWN,0,0,441441,441441,945747,945747,ACME BRICK COMPANY-OCHS BRICK,,SPRINGFIELD,,ACME BRICK COMPANY-OCHS BRICK,,MN,801 E ROCK ST,56087,,BERKSHIRE HATHAWAY INC,11000,11000,UN,UN,1,44.2425,44.2425,94.961944,94.961944,1000,1000,U,5,5,BERKSHIRE HATHAWAY INC,MN,27015,27015,801 E ROCK ST,56087CHSBRHWY14,56087,56087
1017,1264,,0-100000,,C,0,0,VONDA CARNELL,VONDA.CARNELL@SANBORN-MFG.COM,5077236211,6214,6214,,SPRINGFIELD,BROWN,0,0,441313,441313,945959,945959,SANBORN MANUFACTURING,,SPRINGFIELD,,SANBORN MANUFACTURING,,MN,118 W ROCK ST,56087,825858470,MAT HOLDINGS INC,11000,11000,UN,UN,1,44.231389,44.231389,94.998333,94.998333,1000,1000,U,5,5,MAT HOLDINGS INC,MN,27015,27015,118 W ROCK ST,56087SNBRN118WE,56087,56087
1018,1264,,0-100000,,C,0,0,TIM VIOLET,,5073889400,,,,SPRINGFIELD,BROWN,1,1,441418,441418,945324,945324,VIGORENA FEEDS,,SPRINGFIELD,,VIGORENA FEEDS,,MN,VIGORENA FEEDS,56087-0107,6147318,HUBBARD MILLING CO,11000,11000,UN,UN,1,44.238333,44.238333,94.89,94.89,1000,1000,U,5,5,,MN,27015,27015,101 S CASS,56087VGRNF101SC,560870107,560870107
1019,1264,,0-100000,,C,0,0,THOMAS S. ESTOCK,TESTOCK@QG.COM,4145667617,,,,WASECA,WASECA,0,0,440424,440424,933310,933310,QG PRINTING II LLC,,WASECA,,QG PRINTING II LLC,,MN,PO BOX 1549,56093,55302756,QUAD/GRAPHICS INC,11000,11000,UN,UN,1,44.073333,44.073333,93.552778,93.552778,1000,1000,U,5,5,QUAD/GRAPHICS INC,MN,27161,27161,2300 BROWN AVE,56093BRWNPHIGHW,56093,56093
1020,1264,,0-100000,,C,0,0,JESSE SHERMAN,JESSE.SHERMAN@US.CINCH.COM,5078336699,,,,WASECA,WASECA,0,0,440519,440519,933032,933032,CINCH CONNECTIVITY SOLUTIONS,,WASECA,,CINCH CONNECTIVITY SOLUTIONS,,MN,299 JOHNSON AVE SW STE 100,56093,1321389,BEL FUSE INC,500,500,UN,UN,1,44.088611,44.088611,93.508889,93.508889,1010,1010,U,5,5,BEL FUSE INC,MN,27161,27161,299 JOHNSON AVE SW STE 100,56093FJHNS299JO,56093,56093
1021,1264,,0-100000,,C,0,0,DOUG EMMETT,DOUG.EMMETT@PINNACLEFOODS.COM,9735418646,,,,WASECA,WASECA,0,0,440432,440432,933050,933050,BIRDS EYE FOODS LLC,,WASECA,,BIRDS EYE FOODS LLC,,MN,400 4TH ST SW,56093,965953359,BIRDS EYE FOODS INC,,,,,,,,,,,,,5,5,BIRDS EYE FOODS INC,MN,27161,27161,400 4TH ST SW,56093GNLNK4004T,56093,56093
1022,1264,,0-100000,,C,0,0,PAUL ANDERSON,PAUL.ANDERSON@ITRON.COM,5077814336,,,,WASECA,WASECA,0,0,,,,,ITRON INC,,WASECA,,ITRON INC,,MN,2401 N STATE ST,56093,,ITRON INC,,,,,,,,,,,,,5,5,ITRON INC,MN,27161,27161,2401 N STATE ST,56093TRNNC241NS,56093,56093
